,No.Voltas,Turno,Carro,C.O.,Nó,Sublanço,Kms,Incidências,Sentido,Auto Estradas
698,1,1,10,Coimbra Norte (A1/A14),Aveiras de Cima,Carregado - Aveiras de Cima,15.516,0.8259464764305936,Sequência AE_2,A1
699,1,1,10,Coimbra Norte (A1/A14),Cartaxo,Aveiras de Cima - Cartaxo,11.286,0.4647922246575342,Sequência AE_2,A1
700,1,1,10,Coimbra Norte (A1/A14),Santarém,Cartaxo - Santarém,8.08,0.3734172263835616,Sequência AE_2,A1
701,1,1,10,Coimbra Norte (A1/A14),A1/A15,Santarém - A1/A15,1.185,0.10728556374383563,Sequência AE_2,A1
702,1,1,10,Coimbra Norte (A1/A14),Torres Novas (A1/A23),A1/A15 - Torres Novas (A1/A23),27.015,1.0338830971479451,Sequência AE_2,A1
703,1,1,11,Coimbra Norte (A1/A14),Torres Novas (A1/A23),,0.0,0.0,Sequência AE_2,A1
704,1,1,11,Coimbra Norte (A1/A14),Fátima,Torres Novas (A1/A23) - Fátima,20.325,0.8083388970429225,Sequência AE_2,A1
705,1,1,11,Coimbra Norte (A1/A14),Leiria,Fátima - Leiria,15.235,0.5254737817808219,Sequência AE_2,A1
706,1,1,11,Coimbra Norte (A1/A14),Pombal,Leiria - Pombal,24.065,0.7767916863926941,Sequência AE_2,A1
707,1,1,11,Coimbra Norte (A1/A14),Soure,Pombal - Soure,14.736,0.4651743205232877,Sequência AE_2,A1
708,1,1,12,Coimbra Norte (A1/A14),Soure,,0.0,0.0,Sequência AE_2,A1 + A14
709,1,1,12,Coimbra Norte (A1/A14),Condeixa,Soure - Condeixa,13.045,0.32128193690410956,Sequência AE_2,A1 + A14
710,1,1,12,Coimbra Norte (A1/A14),Coimbra Sul,Condeixa - Coimbra Sul,7.681,0.28826495367397253,Sequência AE_2,A1 + A14
711,1,1,12,Coimbra Norte (A1/A14),Coimbra Norte (A1/A14),Coimbra Sul - Coimbra Norte (A1/A14),8.303,0.2635068493150684,Sequência AE_2,A1 + A14
712,1,1,12,Coimbra Norte (A1/A14),Zombaria,Coimbra Norte (A1/A14) - Zombaria,1.1,0.04577519234109589,Sequência AE_2,A1 + A14
713,1,1,12,Coimbra Norte (A1/A14),Ançã,Zombaria - Ançã,5.5,0.09007392669497717,Sequência AE_2,A1 + A14
714,1,1,12,Coimbra Norte (A1/A14),EN 335,Ançã - EN 335,9.6,0.0,Sequência AE_2,A1 + A14
715,1,1,12,Coimbra Norte (A1/A14),Montemor-o-Velho,EN 335 - Montemor-o-Velho,8.0,0.04742130276894978,Sequência AE_2,A1 + A14
716,1,1,12,Coimbra Norte (A1/A14),Santa Eulália,Montemor-o-Velho - Santa Eulália,4.8,0.18479056424885842,Sequência AE_2,A1 + A14
717,1,1,12,Coimbra Norte (A1/A14),A14/A17,Santa Eulália - A14/A17,7.2,0.02444618395616438,Sequência AE_2,A1 + A14
718,1,1,12,Coimbra Norte (A1/A14),Vila Verde,A14/A17 - Vila Verde,1.6,0.06528949771689498,Sequência AE_2,A1 + A14
719,1,1,12,Coimbra Norte (A1/A14),Figueira da Foz,Vila Verde - Figueira da Foz,3.2,0.0,Sequência AE_2,A1 + A14
720,1,1,13,Vila Verde,Figueira da Foz,Vila Verde - Figueira da Foz,0.75,0.0,Sequência AE_2,A14 + A1
721,1,1,13,Vila Verde,Mealhada,Figueira da Foz - Mealhada,50.507,0.41527397260273974,Sequência AE_2,A14 + A1
722,1,1,13,Vila Verde,Aveiro Sul,Mealhada - Aveiro Sul,23.633,0.779262407550685,Sequência AE_2,A14 + A1
723,1,1,13,Vila Verde,Albergaria (A1/IP5),Aveiro Sul - Albergaria (A1/IP5),14.78,0.4645046863123288,Sequência AE_2,A14 + A1
724,1,1,13,Vila Verde,Estarreja,Albergaria (A1/IP5) - Estarreja,10.428,0.6243378129315069,Sequência AE_2,A14 + A1
725,1,1,14,Vila Verde,Estarreja,Vila Verde - Estarreja,60.0,0.0,Sequência AE_2,A1
726,1,1,14,Vila Verde,Feira,Estarreja - Feira,16.832,0.8563013700347032,Sequência AE_2,A1
727,1,1,14,Vila Verde,Espinho (IC24),Feira - Espinho (IC24),9.8,0.5087406559694064,Sequência AE_2,A1
728,1,1,14,Vila Verde,Feiteira,Espinho (IC24) - Feiteira,3.92,0.33852394472237435,Sequência AE_2,A1
729,1,1,15,Vila Verde,Feiteira,Vila Verde - Feiteira,69.0,0.0,Sequência AE_2,A1
730,1,1,15,Vila Verde,Carvalhos,Feiteira - Carvalhos,3.37,0.3618826940118721,Sequência AE_2,A1
731,1,1,15,Vila Verde,Jaca,Carvalhos - Jaca,2.745,0.3859407324657535,Sequência AE_2,A1
732,1,1,15,Vila Verde,Santo Ovídio,Jaca - Santo Ovídio,1.839,0.13299914383561645,Sequência AE_2,A1
733,1,2,16,Vila Franca de Xira I,Sacavém,,0.0,0.0,Sequência AE_2,A1 + A10
734,1,2,16,Vila Franca de Xira I,São João da Talha,Sacavém - São João da Talha,3.85,0.1343805174849315,Sequência AE_2,A1 + A10
735,1,2,16,Vila Franca de Xira I,Sta Iria da Azóia,São João da Talha - Sta Iria da Azóia,2.95,0.09001043476666665,Sequência AE_2,A1 + A10
736,1,2,16,Vila Franca de Xira I,Alverca (A1/A9),Sta Iria da Azóia - Alverca (A1/A9),6.24,0.1637260273972603,Sequência AE_2,A1 + A10
737,1,2,16,Vila Franca de Xira I,Vila Franca de Xira II,Alverca (A1/A9) - Vila Franca de Xira II,7.46,0.13530118219452056,Sequência AE_2,A1 + A10
738,1,2,16,Vila Franca de Xira I,Vila Franca de Xira I,Vila Franca de Xira II - Vila Franca de Xira I,3.4,0.05114814995068494,Sequência AE_2,A1 + A10
739,1,2,16,Vila Franca de Xira I,PLLN,Vila Franca de Xira I - PLLN,3.975,0.0964449076739726,Sequência AE_2,A1 + A10
740,1,2,16,Vila Franca de Xira I,A1/A10,PLLN - A1/A10,1.225,0.03831780821917808,Sequência AE_2,A1 + A10
741,1,2,16,Vila Franca de Xira I,Arruda dos Vinhos,A1/A10 - Arruda dos Vinhos,11.0,0.027896111063013703,Sequência AE_2,A1 + A10
742,1,2,17,A9/A10,Arruda dos Vinhos,,0.0,0.0,Sequência AE_2,A10 + A1
743,1,2,17,A9/A10,A9/A10,Arruda dos Vinhos - A9/A10,6.9,0.033535822142465754,Sequência AE_2,A10 + A1
744,1,2,17,A9/A10,Benavente,A9/A10 - Benavente,32.4,0.02961002623561644,Sequência AE_2,A10 + A1
745,1,2,17,A9/A10,Carregado,Benavente - Carregado,15.368,0.02706314734520548,Sequência AE_2,A10 + A1
746,1,2,17,A9/A10,Aveiras de Cima,Carregado - Aveiras de Cima,15.516,0.2133003812876712,Sequência AE_2,A10 + A1
747,1,2,17,A9/A10,Cartaxo,Aveiras de Cima - Cartaxo,11.286,0.1045782505479452,Sequência AE_2,A10 + A1
748,1,2,17,A9/A10,Santarém,Cartaxo - Santarém,8.08,0.0898967396849315,Sequência AE_2,A10 + A1
749,1,2,17,A9/A10,A1/A15,Santarém - A1/A15,1.185,0.03928767123013698,Sequência AE_2,A10 + A1
750,1,2,18,Coimbra Norte (A1/A14),A1/A15,,0.0,0.0,Sequência AE_2,A1
751,1,2,18,Coimbra Norte (A1/A14),Torres Novas (A1/A23),A1/A15 - Torres Novas (A1/A23),27.015,0.2443916879178082,Sequência AE_2,A1
752,1,2,18,Coimbra Norte (A1/A14),Fátima,Torres Novas (A1/A23) - Fátima,20.325,0.17225048920273972,Sequência AE_2,A1
753,1,2,18,Coimbra Norte (A1/A14),Leiria,Fátima - Leiria,15.235,0.11880276805479449,Sequência AE_2,A1
754,1,2,18,Coimbra Norte (A1/A14),Pombal,Leiria - Pombal,24.065,0.17977179027945206,Sequência AE_2,A1
755,1,2,18,Coimbra Norte (A1/A14),Soure,Pombal - Soure,14.736,0.10625809352054792,Sequência AE_2,A1
756,1,2,18,Coimbra Norte (A1/A14),Condeixa,Soure - Condeixa,13.045,0.0620406498849315,Sequência AE_2,A1
757,1,2,19,Coimbra Norte (A1/A14),Condeixa,,0.0,0.0,Sequência AE_2,A1 + A14
758,1,2,19,Coimbra Norte (A1/A14),Coimbra Sul,Condeixa - Coimbra Sul,7.681,0.03707972433150685,Sequência AE_2,A1 + A14
759,1,2,19,Coimbra Norte (A1/A14),Coimbra Norte (A1/A14),Coimbra Sul - Coimbra Norte (A1/A14),8.303,0.07134246575342466,Sequência AE_2,A1 + A14
760,1,2,19,Coimbra Norte (A1/A14),Zombaria,Coimbra Norte (A1/A14) - Zombaria,1.1,0.0013871270406392694,Sequência AE_2,A1 + A14
761,1,2,19,Coimbra Norte (A1/A14),Ançã,Zombaria - Ançã,5.5,0.018852682331506845,Sequência AE_2,A1 + A14
762,1,2,19,Coimbra Norte (A1/A14),EN 335,Ançã - EN 335,9.6,0.0,Sequência AE_2,A1 + A14
763,1,2,19,Coimbra Norte (A1/A14),Montemor-o-Velho,EN 335 - Montemor-o-Velho,8.0,0.02092116298630137,Sequência AE_2,A1 + A14
764,1,2,19,Coimbra Norte (A1/A14),Santa Eulália,Montemor-o-Velho - Santa Eulália,4.8,0.022939518320547945,Sequência AE_2,A1 + A14
765,1,2,19,Coimbra Norte (A1/A14),A14/A17,Santa Eulália - A14/A17,7.2,0.007130136987214612,Sequência AE_2,A1 + A14
766,1,2,19,Coimbra Norte (A1/A14),Vila Verde,A14/A17 - Vila Verde,1.6,0.009632876712328767,Sequência AE_2,A1 + A14
767,1,2,19,Coimbra Norte (A1/A14),Figueira da Foz,Vila Verde - Figueira da Foz,3.2,0.0,Sequência AE_2,A1 + A14
768,1,2,20,Vila Verde,Figueira da Foz,Vila Verde - Figueira da Foz,0.75,0.0,Sequência AE_2,A14 + A1
769,1,2,20,Vila Verde,Mealhada,Figueira da Foz - Mealhada,50.507,0.10934075342465753,Sequência AE_2,A14 + A1
770,1,2,20,Vila Verde,Aveiro Sul,Mealhada - Aveiro Sul,23.633,0.16978342957808218,Sequência AE_2,A14 + A1
771,1,2,20,Vila Verde,Albergaria (A1/IP5),Aveiro Sul - Albergaria (A1/IP5),14.78,0.13255912038630135,Sequência AE_2,A14 + A1
772,1,2,20,Vila Verde,Estarreja,Albergaria (A1/IP5) - Estarreja,10.428,0.16694250215342465,Sequência AE_2,A14 + A1
773,1,2,20,Vila Verde,Feira,Estarreja - Feira,16.832,0.2175584206721461,Sequência AE_2,A14 + A1
774,1,2,20,Vila Verde,Espinho (IC24),Feira - Espinho (IC24),9.8,0.16122830210593608,Sequência AE_2,A14 + A1
775,1,2,21,Vila Verde,Espinho (IC24),Vila Verde - Espinho (IC24),64.5,0.0,Sequência AE_2,A1
776,1,2,21,Vila Verde,Feiteira,Espinho (IC24) - Feiteira,3.92,0.10010824824474886,Sequência AE_2,A1
777,1,2,21,Vila Verde,Carvalhos,Feiteira - Carvalhos,3.37,0.07529857297762556,Sequência AE_2,A1
778,1,2,21,Vila Verde,Jaca,Carvalhos - Jaca,2.745,0.07890343863744294,Sequência AE_2,A1
779,1,2,21,Vila Verde,Santo Ovídio,Jaca - Santo Ovídio,1.839,0.030113013698630137,Sequência AE_2,A1
780,2,0,0,Vila Franca de Xira I,Sacavém,,0.0,0.0,Sequência AE_2,A1
781,2,0,0,Vila Franca de Xira I,São João da Talha,Sacavém - São João da Talha,3.85,0.6242191779945204,Sequência AE_2,A1
782,2,0,0,Vila Franca de Xira I,Sta Iria da Azóia,São João da Talha - Sta Iria da Azóia,2.95,0.3094879332388128,Sequência AE_2,A1
783,2,0,0,Vila Franca de Xira I,Alverca (A1/A9),Sta Iria da Azóia - Alverca (A1/A9),6.24,0.6415634703196348,Sequência AE_2,A1
784,2,0,0,Vila Franca de Xira I,Vila Franca de Xira II,Alverca (A1/A9) - Vila Franca de Xira II,7.46,0.5223512853575342,Sequência AE_2,A1
785,2,0,0,Vila Franca de Xira I,Vila Franca de Xira I,Vila Franca de Xira II - Vila Franca de Xira I,3.4,0.31054233898630135,Sequência AE_2,A1
786,2,0,1,Vila Franca de Xira I,Vila Franca de Xira I,,0.0,0.0,Sequência AE_2,A1 + A10
787,2,0,1,Vila Franca de Xira I,PLLN,Vila Franca de Xira I - PLLN,3.975,0.3319207861506848,Sequência AE_2,A1 + A10
788,2,0,1,Vila Franca de Xira I,A1/A10,PLLN - A1/A10,1.225,0.19903972602739725,Sequência AE_2,A1 + A10
789,2,0,1,Vila Franca de Xira I,Arruda dos Vinhos,A1/A10 - Arruda dos Vinhos,11.0,0.13018185162739723,Sequência AE_2,A1 + A10
790,2,0,1,Vila Franca de Xira I,A9/A10,Arruda dos Vinhos - A9/A10,6.9,0.17885771809315065,Sequência AE_2,A1 + A10
791,2,0,2,A9/A10,A9/A10,,0.0,0.0,Sequência AE_2,A10 + A1
792,2,0,2,A9/A10,Benavente,A9/A10 - Benavente,32.4,0.16408889538904112,Sequência AE_2,A10 + A1
793,2,0,2,A9/A10,Carregado,Benavente - Carregado,15.368,0.08569996659315067,Sequência AE_2,A10 + A1
794,2,0,2,A9/A10,Aveiras de Cima,Carregado - Aveiras de Cima,15.516,0.7998764298287672,Sequência AE_2,A10 + A1
795,2,0,3,Coimbra Norte (A1/A14),Aveiras de Cima,,0.0,0.0,Sequência AE_2,A1
796,2,0,3,Coimbra Norte (A1/A14),Cartaxo,Aveiras de Cima - Cartaxo,11.286,0.4706021274657534,Sequência AE_2,A1
797,2,0,3,Coimbra Norte (A1/A14),Santarém,Cartaxo - Santarém,8.08,0.3100284996826484,Sequência AE_2,A1
798,2,0,3,Coimbra Norte (A1/A14),A1/A15,Santarém - A1/A15,1.185,0.1087966280219178,Sequência AE_2,A1
799,2,0,3,Coimbra Norte (A1/A14),Torres Novas (A1/A23),A1/A15 - Torres Novas (A1/A23),27.015,0.9786293242273971,Sequência AE_2,A1
800,2,0,4,Coimbra Norte (A1/A14),Torres Novas (A1/A23),,0.0,0.0,Sequência AE_2,A1
801,2,0,4,Coimbra Norte (A1/A14),Fátima,Torres Novas (A1/A23) - Fátima,20.325,0.761054449026484,Sequência AE_2,A1
802,2,0,4,Coimbra Norte (A1/A14),Leiria,Fátima - Leiria,15.235,0.5700248198013699,Sequência AE_2,A1
803,2,0,5,Coimbra Norte (A1/A14),Leiria,,0.0,0.0,Sequência AE_2,A1
804,2,0,5,Coimbra Norte (A1/A14),Pombal,Leiria - Pombal,24.065,0.652505016569863,Sequência AE_2,A1
805,2,0,5,Coimbra Norte (A1/A14),Soure,Pombal - Soure,14.736,0.4002388189273972,Sequência AE_2,A1
806,2,0,5,Coimbra Norte (A1/A14),Condeixa,Soure - Condeixa,13.045,0.33125275563561646,Sequência AE_2,A1
807,2,0,5,Coimbra Norte (A1/A14),Coimbra Sul,Condeixa - Coimbra Sul,7.681,0.25238134948219176,Sequência AE_2,A1
808,2,0,6,Coimbra Norte (A1/A14),Coimbra Sul,,0.0,0.0,Sequência AE_2,A1 + A14
809,2,0,6,Coimbra Norte (A1/A14),Coimbra Norte (A1/A14),Coimbra Sul - Coimbra Norte (A1/A14),8.303,0.3233424657534247,Sequência AE_2,A1 + A14
810,2,0,6,Coimbra Norte (A1/A14),Zombaria,Coimbra Norte (A1/A14) - Zombaria,1.1,0.05409795458493151,Sequência AE_2,A1 + A14
811,2,0,6,Coimbra Norte (A1/A14),Ançã,Zombaria - Ançã,5.5,0.0785528430479452,Sequência AE_2,A1 + A14
812,2,0,6,Coimbra Norte (A1/A14),EN 335,Ançã - EN 335,9.6,0.0,Sequência AE_2,A1 + A14
813,2,0,6,Coimbra Norte (A1/A14),Montemor-o-Velho,EN 335 - Montemor-o-Velho,8.0,0.06834246575525114,Sequência AE_2,A1 + A14
814,2,0,6,Coimbra Norte (A1/A14),Santa Eulália,Montemor-o-Velho - Santa Eulália,4.8,0.145283616030137,Sequência AE_2,A1 + A14
815,2,0,6,Coimbra Norte (A1/A14),A14/A17,Santa Eulália - A14/A17,7.2,0.025464774954337903,Sequência AE_2,A1 + A14
816,2,0,6,Coimbra Norte (A1/A14),Vila Verde,A14/A17 - Vila Verde,1.6,0.06957077625570776,Sequência AE_2,A1 + A14
817,2,0,6,Coimbra Norte (A1/A14),Figueira da Foz,Vila Verde - Figueira da Foz,3.2,0.0,Sequência AE_2,A1 + A14
818,2,0,7,Vila Verde,Figueira da Foz,Vila Verde - Figueira da Foz,0.75,0.0,Sequência AE_2,A14 + A1
819,2,0,7,Vila Verde,Mealhada,Figueira da Foz - Mealhada,50.507,0.4296318493150685,Sequência AE_2,A14 + A1
820,2,0,7,Vila Verde,Aveiro Sul,Mealhada - Aveiro Sul,23.633,0.8119130670849315,Sequência AE_2,A14 + A1
821,2,0,8,Vila Verde,Aveiro Sul,Vila Verde - Aveiro Sul,12.0,0.0,Sequência AE_2,A1
822,2,0,8,Vila Verde,Albergaria (A1/IP5),Aveiro Sul - Albergaria (A1/IP5),14.78,0.4853197548027397,Sequência AE_2,A1
823,2,0,8,Vila Verde,Estarreja,Albergaria (A1/IP5) - Estarreja,10.428,0.6392676301972603,Sequência AE_2,A1
824,2,0,8,Vila Verde,Feira,Estarreja - Feira,16.832,0.7298388397917808,Sequência AE_2,A1
825,2,0,9,Vila Verde,Feira,Vila Verde - Feira,62.25,0.0,Sequência AE_2,A1
826,2,0,9,Vila Verde,Espinho (IC24),Feira - Espinho (IC24),9.8,0.5174556993264839,Sequência AE_2,A1
827,2,0,9,Vila Verde,Feiteira,Espinho (IC24) - Feiteira,3.92,0.36881986195433786,Sequência AE_2,A1
828,2,0,9,Vila Verde,Carvalhos,Feiteira - Carvalhos,3.37,0.31692832208493155,Sequência AE_2,A1
829,2,0,10,Vila Verde,Carvalhos,Vila Verde - Carvalhos,72.75,0.0,Sequência AE_2,A1
830,2,0,10,Vila Verde,Jaca,Carvalhos - Jaca,2.745,0.37564897960000004,Sequência AE_2,A1
831,2,0,10,Vila Verde,Santo Ovídio,Jaca - Santo Ovídio,1.839,0.1580933219178082,Sequência AE_2,A1
832,2,1,11,Vila Franca de Xira I,Sacavém,,0.0,0.0,Sequência AE_2,A1
833,2,1,11,Vila Franca de Xira I,São João da Talha,Sacavém - São João da Talha,3.85,0.6458934550082192,Sequência AE_2,A1
834,2,1,11,Vila Franca de Xira I,Sta Iria da Azóia,São João da Talha - Sta Iria da Azóia,2.95,0.3094879332388128,Sequência AE_2,A1
835,2,1,11,Vila Franca de Xira I,Alverca (A1/A9),Sta Iria da Azóia - Alverca (A1/A9),6.24,0.6573296803652969,Sequência AE_2,A1
836,2,1,11,Vila Franca de Xira I,Vila Franca de Xira II,Alverca (A1/A9) - Vila Franca de Xira II,7.46,0.5567310939479452,Sequência AE_2,A1
837,2,1,11,Vila Franca de Xira I,Vila Franca de Xira I,Vila Franca de Xira II - Vila Franca de Xira I,3.4,0.32272046992694065,Sequência AE_2,A1
838,2,1,12,Vila Franca de Xira I,Vila Franca de Xira I,,0.0,0.0,Sequência AE_2,A1 + A10
839,2,1,12,Vila Franca de Xira I,PLLN,Vila Franca de Xira I - PLLN,3.975,0.32064800473424654,Sequência AE_2,A1 + A10
840,2,1,12,Vila Franca de Xira I,A1/A10,PLLN - A1/A10,1.225,0.20695025236529677,Sequência AE_2,A1 + A10
841,2,1,12,Vila Franca de Xira I,Arruda dos Vinhos,A1/A10 - Arruda dos Vinhos,11.0,0.1498124483013699,Sequência AE_2,A1 + A10
842,2,1,12,Vila Franca de Xira I,A9/A10,Arruda dos Vinhos - A9/A10,6.9,0.17637358311963466,Sequência AE_2,A1 + A10
843,2,1,13,A9/A10,A9/A10,,0.0,0.0,Sequência AE_2,A10 + A1
844,2,1,13,A9/A10,Benavente,A9/A10 - Benavente,32.4,0.15421888664383562,Sequência AE_2,A10 + A1
845,2,1,13,A9/A10,Carregado,Benavente - Carregado,15.368,0.07216839292054793,Sequência AE_2,A10 + A1
846,2,1,13,A9/A10,Aveiras de Cima,Carregado - Aveiras de Cima,15.516,0.8259464764305936,Sequência AE_2,A10 + A1
847,2,1,14,Coimbra Norte (A1/A14),Aveiras de Cima,,0.0,0.0,Sequência AE_2,A1
848,2,1,14,Coimbra Norte (A1/A14),Cartaxo,Aveiras de Cima - Cartaxo,11.286,0.4647922246575342,Sequência AE_2,A1
849,2,1,14,Coimbra Norte (A1/A14),Santarém,Cartaxo - Santarém,8.08,0.3734172263835616,Sequência AE_2,A1
850,2,1,14,Coimbra Norte (A1/A14),A1/A15,Santarém - A1/A15,1.185,0.10728556374383563,Sequência AE_2,A1
851,2,1,14,Coimbra Norte (A1/A14),Torres Novas (A1/A23),A1/A15 - Torres Novas (A1/A23),27.015,1.0338830971479451,Sequência AE_2,A1
852,2,1,15,Coimbra Norte (A1/A14),Torres Novas (A1/A23),,0.0,0.0,Sequência AE_2,A1
853,2,1,15,Coimbra Norte (A1/A14),Fátima,Torres Novas (A1/A23) - Fátima,20.325,0.8083388970429225,Sequência AE_2,A1
854,2,1,15,Coimbra Norte (A1/A14),Leiria,Fátima - Leiria,15.235,0.5254737817808219,Sequência AE_2,A1
855,2,1,16,Coimbra Norte (A1/A14),Leiria,,0.0,0.0,Sequência AE_2,A1
856,2,1,16,Coimbra Norte (A1/A14),Pombal,Leiria - Pombal,24.065,0.7767916863926941,Sequência AE_2,A1
857,2,1,16,Coimbra Norte (A1/A14),Soure,Pombal - Soure,14.736,0.4651743205232877,Sequência AE_2,A1
858,2,1,16,Coimbra Norte (A1/A14),Condeixa,Soure - Condeixa,13.045,0.32128193690410956,Sequência AE_2,A1
859,2,1,17,Coimbra Norte (A1/A14),Condeixa,,0.0,0.0,Sequência AE_2,A1 + A14
860,2,1,17,Coimbra Norte (A1/A14),Coimbra Sul,Condeixa - Coimbra Sul,7.681,0.28826495367397253,Sequência AE_2,A1 + A14
861,2,1,17,Coimbra Norte (A1/A14),Coimbra Norte (A1/A14),Coimbra Sul - Coimbra Norte (A1/A14),8.303,0.2635068493150684,Sequência AE_2,A1 + A14
862,2,1,17,Coimbra Norte (A1/A14),Zombaria,Coimbra Norte (A1/A14) - Zombaria,1.1,0.04577519234109589,Sequência AE_2,A1 + A14
863,2,1,17,Coimbra Norte (A1/A14),Ançã,Zombaria - Ançã,5.5,0.09007392669497717,Sequência AE_2,A1 + A14
864,2,1,17,Coimbra Norte (A1/A14),EN 335,Ançã - EN 335,9.6,0.0,Sequência AE_2,A1 + A14
865,2,1,17,Coimbra Norte (A1/A14),Montemor-o-Velho,EN 335 - Montemor-o-Velho,8.0,0.04742130276894978,Sequência AE_2,A1 + A14
866,2,1,17,Coimbra Norte (A1/A14),Santa Eulália,Montemor-o-Velho - Santa Eulália,4.8,0.18479056424885842,Sequência AE_2,A1 + A14
867,2,1,17,Coimbra Norte (A1/A14),A14/A17,Santa Eulália - A14/A17,7.2,0.02444618395616438,Sequência AE_2,A1 + A14
868,2,1,17,Coimbra Norte (A1/A14),Vila Verde,A14/A17 - Vila Verde,1.6,0.06528949771689498,Sequência AE_2,A1 + A14
869,2,1,17,Coimbra Norte (A1/A14),Figueira da Foz,Vila Verde - Figueira da Foz,3.2,0.0,Sequência AE_2,A1 + A14
870,2,1,18,Vila Verde,Figueira da Foz,Vila Verde - Figueira da Foz,0.75,0.0,Sequência AE_2,A14 + A1
871,2,1,18,Vila Verde,Mealhada,Figueira da Foz - Mealhada,50.507,0.41527397260273974,Sequência AE_2,A14 + A1
872,2,1,18,Vila Verde,Aveiro Sul,Mealhada - Aveiro Sul,23.633,0.779262407550685,Sequência AE_2,A14 + A1
873,2,1,19,Vila Verde,Aveiro Sul,Vila Verde - Aveiro Sul,12.0,0.0,Sequência AE_2,A1
874,2,1,19,Vila Verde,Albergaria (A1/IP5),Aveiro Sul - Albergaria (A1/IP5),14.78,0.4645046863123288,Sequência AE_2,A1
875,2,1,19,Vila Verde,Estarreja,Albergaria (A1/IP5) - Estarreja,10.428,0.6243378129315069,Sequência AE_2,A1
876,2,1,19,Vila Verde,Feira,Estarreja - Feira,16.832,0.8563013700347032,Sequência AE_2,A1
877,2,1,20,Vila Verde,Feira,Vila Verde - Feira,62.25,0.0,Sequência AE_2,A1
878,2,1,20,Vila Verde,Espinho (IC24),Feira - Espinho (IC24),9.8,0.5087406559694064,Sequência AE_2,A1
879,2,1,20,Vila Verde,Feiteira,Espinho (IC24) - Feiteira,3.92,0.33852394472237435,Sequência AE_2,A1
880,2,1,20,Vila Verde,Carvalhos,Feiteira - Carvalhos,3.37,0.3618826940118721,Sequência AE_2,A1
881,2,1,21,Vila Verde,Carvalhos,Vila Verde - Carvalhos,72.75,0.0,Sequência AE_2,A1
882,2,1,21,Vila Verde,Jaca,Carvalhos - Jaca,2.745,0.3859407324657535,Sequência AE_2,A1
883,2,1,21,Vila Verde,Santo Ovídio,Jaca - Santo Ovídio,1.839,0.13299914383561645,Sequência AE_2,A1
884,2,2,22,Vila Franca de Xira I,Sacavém,,0.0,0.0,Sequência AE_2,A1
885,2,2,22,Vila Franca de Xira I,São João da Talha,Sacavém - São João da Talha,3.85,0.1343805174849315,Sequência AE_2,A1
886,2,2,22,Vila Franca de Xira I,Sta Iria da Azóia,São João da Talha - Sta Iria da Azóia,2.95,0.09001043476666665,Sequência AE_2,A1
887,2,2,22,Vila Franca de Xira I,Alverca (A1/A9),Sta Iria da Azóia - Alverca (A1/A9),6.24,0.1637260273972603,Sequência AE_2,A1
888,2,2,22,Vila Franca de Xira I,Vila Franca de Xira II,Alverca (A1/A9) - Vila Franca de Xira II,7.46,0.13530118219452056,Sequência AE_2,A1
889,2,2,22,Vila Franca de Xira I,Vila Franca de Xira I,Vila Franca de Xira II - Vila Franca de Xira I,3.4,0.05114814995068494,Sequência AE_2,A1
890,2,2,22,Vila Franca de Xira I,PLLN,Vila Franca de Xira I - PLLN,3.975,0.0964449076739726,Sequência AE_2,A1
