,No.Voltas,Turno,Carro,C.O.,Tempo_Resolucao_Incid,Tempo_Desloc_Incid,Tempo_Nos,Tempo_Patrulha,Temp_CO_Rota:,Tempo_Total,Tempo_Abertura,Nós,Extensoes_consideradas,Sentido,Auto Estradas
233,4,0,3,Coimbra Norte (A1/A14),0.8855763964219179,0.3128767124000001,1.0,3.0884,0.0,5.286853108821918,6.75,"[20.0, 30, 10.0]","[15.368, 15.516]",Sequência AE_2,A10 + A1
234,4,0,4,Coimbra Norte (A1/A14),0.8894272551703196,0.11954337884999999,1.0,2.0551,0.0,4.06407063402032,6.75,"[10.0, 20, 20, 10.0]","[11.286, 8.08, 1.185]",Sequência AE_2,A1
235,4,0,5,Coimbra Norte (A1/A14),0.9786293242273971,0.0,0.3333333333333333,2.7015000000000002,0.0,4.013462657560731,6.75,"[10.0, 10.0]",[27.015],Sequência AE_2,A1
236,4,0,6,Coimbra Norte (A1/A14),1.3310792688278539,0.2334246576,0.75,3.5560000000000005,0.0,5.870503926427855,6.75,"[10.0, 20, 15.0]","[20.325, 15.235]",Sequência AE_2,A1
237,4,0,7,Coimbra Norte (A1/A14),1.0527438354972602,0.16219178080000002,0.75,3.8800999999999997,0.0,5.8450356162972605,6.75,"[15.0, 20, 10.0]","[24.065, 14.736]",Sequência AE_2,A1
238,4,0,8,Coimbra Norte (A1/A14),0.906976570871233,0.1528767120833333,1.1666666666666667,2.9029000000000003,0.0,5.129419949621234,6.75,"[10.0, 30, 20, 10.0]","[13.045, 7.681, 8.303]",Sequência AE_2,A1
239,4,0,9,Coimbra Norte (A1/A14),0.4413124306283105,0.019543378999999996,2.75,4.1000000000000005,0.0,7.310855809628311,6.75,"[10.0, 20, 20, 20, 20, 20, 20, 20, 15.0]","[1.1, 5.5, 9.6, 8.0, 4.8, 7.2, 1.6, 3.2]",Sequência AE_2,A1 + A14
240,4,0,10,Vila Verde,0.4296318493150685,0.0,0.4166666666666667,5.050700000000001,0.03333333333333333,5.930331849315069,6.75,"[15.0, 10.0]",[50.507],Sequência AE_2,A14 + A1
241,4,0,11,Vila Verde,1.2972328218876712,0.20602739760000002,0.6666666666666666,3.8412999999999995,0.3333333333333333,6.34456021948767,6.75,"[10.0, 20, 10.0]","[23.633, 14.78]",Sequência AE_2,A1
242,4,0,12,Vila Verde,1.3691064699890412,0.3371689498666667,0.6666666666666666,2.726,1.3666666666666667,6.465608753189041,6.75,"[10.0, 20, 10.0]","[10.428, 16.832]",Sequência AE_2,A1
243,4,0,13,Vila Verde,0.8862755612808219,0.03561643840000001,0.6666666666666666,1.372,2.7666666666666666,5.727225333014156,6.75,"[10.0, 20, 10.0]","[9.8, 3.92]",Sequência AE_2,A1
244,4,0,14,Vila Verde,0.8506706236027397,0.04616438356666667,1.1666666666666667,0.7954000000000001,3.066666666666667,5.925568340502739,6.75,"[10.0, 20, 20, 20]","[3.37, 2.745, 1.839]",Sequência AE_2,A1
245,4,1,15,Vila Franca de Xira I,2.169442162560274,0.15735159798333334,1.5,2.05,0.0,5.876793760543607,6.75,"[20, 20, 20, 20, 10.0]","[3.85, 2.95, 6.24, 7.46]",Sequência AE_2,A1
246,4,1,16,Vila Franca de Xira I,1.000131175327854,0.03949771688333333,3.0,1.96,0.0,5.999628892211188,6.75,"[10.0, 40, 20, 100, 10.0]","[3.4, 3.975, 1.225, 11.0]",Sequência AE_2,A1 + A10
247,4,1,17,A9/A10,0.3305924697634703,0.12100456583333334,1.1666666666666667,3.93,0.0,5.54826370226347,6.75,"[10.0, 40, 20.0]","[6.9, 32.4]",Sequência AE_2,A10
248,4,1,18,Coimbra Norte (A1/A14),0.8981148693511416,0.31726027379999994,1.0,3.0884,0.0,5.3037751431511415,6.75,"[20.0, 30, 10.0]","[15.368, 15.516]",Sequência AE_2,A10 + A1
249,4,1,19,Coimbra Norte (A1/A14),0.9454950147849315,0.11118721478333334,1.0,2.0551,0.0,4.111782229568265,6.75,"[10.0, 20, 20, 10.0]","[11.286, 8.08, 1.185]",Sequência AE_2,A1
250,4,1,20,Coimbra Norte (A1/A14),1.0338830971479451,0.0,0.3333333333333333,2.7015000000000002,0.0,4.068716430481278,6.75,"[10.0, 10.0]",[27.015],Sequência AE_2,A1
251,4,1,21,Coimbra Norte (A1/A14),1.3338126788237445,0.21972602740000002,0.75,3.5560000000000005,0.0,5.859538706223745,6.75,"[10.0, 20, 15.0]","[20.325, 15.235]",Sequência AE_2,A1
252,4,1,22,Coimbra Norte (A1/A14),1.2419660069159817,0.1934246574,0.75,3.8800999999999997,0.0,6.065490664315981,6.75,"[15.0, 20, 10.0]","[24.065, 14.736]",Sequência AE_2,A1
253,4,1,23,Coimbra Norte (A1/A14),0.8730537398931505,0.13876712306666666,1.1666666666666667,2.9029000000000003,0.0,5.081387529626484,6.75,"[10.0, 30, 20, 10.0]","[13.045, 7.681, 8.303]",Sequência AE_2,A1
254,4,1,24,Coimbra Norte (A1/A14),0.4577966677269406,0.02538812773333333,2.75,4.1000000000000005,0.0,7.333184795460275,6.75,"[10.0, 20, 20, 20, 20, 20, 20, 20, 15.0]","[1.1, 5.5, 9.6, 8.0, 4.8, 7.2, 1.6, 3.2]",Sequência AE_2,A1 + A14
255,4,1,25,Vila Verde,0.41527397260273974,0.0,0.4166666666666667,5.050700000000001,0.03333333333333333,5.915973972602741,6.75,"[15.0, 10.0]",[50.507],Sequência AE_2,A14 + A1
256,4,1,26,Vila Verde,1.2437670938630137,0.2010958906,0.6666666666666666,3.8412999999999995,0.3333333333333333,6.286162984463013,6.75,"[10.0, 20, 10.0]","[23.633, 14.78]",Sequência AE_2,A1
257,4,1,27,Vila Verde,1.48063918296621,0.38762557058333336,0.6666666666666666,2.726,1.3666666666666667,6.627598086882878,6.75,"[10.0, 20, 10.0]","[10.428, 16.832]",Sequência AE_2,A1
258,4,1,28,Vila Verde,0.8472646006917807,0.03178082195,0.6666666666666666,1.372,2.7666666666666666,5.684378755975114,6.75,"[10.0, 20, 10.0]","[9.8, 3.92]",Sequência AE_2,A1
259,4,1,29,Vila Verde,0.8808225703132421,0.04890410953333334,1.1666666666666667,0.7954000000000001,3.066666666666667,5.958460013179908,6.75,"[10.0, 20, 20, 20]","[3.37, 2.745, 1.839]",Sequência AE_2,A1
260,4,2,30,Vila Franca de Xira I,0.6710112194680365,0.04465753398333334,2.5,2.7875,0.0,6.00316875345137,6.75,"[20, 20, 20, 20, 20, 40, 10.0]","[3.85, 2.95, 6.24, 7.46, 3.4, 3.975]",Sequência AE_2,A1
261,4,2,31,A9/A10,0.09974974142465753,0.021780821699999998,2.5,1.9125,0.0,4.534030563124658,6.75,"[10.0, 100, 20, 20.0]","[1.225, 11.0, 6.9]",Sequência AE_2,A1 + A10
262,4,2,32,A9/A10,0.056673173580821926,0.0093150684,1.25,4.7768,0.0,6.092788241980823,6.75,"[20.0, 40, 15.0]","[32.4, 15.368]",Sequência AE_2,A10 + A1
263,4,2,33,Coimbra Norte (A1/A14),0.4470630427506849,0.08945205446666667,1.4166666666666667,3.6066999999999996,0.0,5.559881763884018,6.75,"[15.0, 20, 20, 20, 10.0]","[15.516, 11.286, 8.08, 1.185]",Sequência AE_2,A1
264,4,2,34,Coimbra Norte (A1/A14),0.4166421771205479,0.1015525112,0.6666666666666666,4.734,0.0,5.918861354987215,6.75,"[10.0, 20, 10.0]","[27.015, 20.325]",Sequência AE_2,A1
265,4,2,35,Coimbra Norte (A1/A14),0.29857455833424656,0.13273972596666667,0.8333333333333334,3.93,0.0,5.194647617634247,6.75,"[10.0, 30, 10.0]","[15.235, 24.065]",Sequência AE_2,A1
266,4,2,36,Coimbra Norte (A1/A14),0.27672093349041094,0.046575342,1.5,4.376500000000001,0.0,6.199796275490412,6.75,"[10.0, 20, 30, 20, 10.0]","[14.736, 13.045, 7.681, 8.303]",Sequência AE_2,A1
267,4,2,37,Coimbra Norte (A1/A14),0.08086350437853881,0.0031050228,2.75,4.1000000000000005,0.0,6.933968527178539,6.75,"[10.0, 20, 20, 20, 20, 20, 20, 20, 15.0]","[1.1, 5.5, 9.6, 8.0, 4.8, 7.2, 1.6, 3.2]",Sequência AE_2,A1 + A14
268,4,2,38,Vila Verde,0.10934075342465753,0.0,0.4166666666666667,5.050700000000001,0.03333333333333333,5.6100407534246575,6.75,"[15.0, 10.0]",[50.507],Sequência AE_2,A14 + A1
269,4,2,39,Vila Verde,0.30234254996438353,0.056438356,0.6666666666666666,3.8412999999999995,0.3333333333333333,5.200080905964382,6.75,"[10.0, 20, 10.0]","[23.633, 14.78]",Sequência AE_2,A1
270,4,2,40,Vila Verde,0.5457292249315068,0.11853881278333331,1.0,3.706000000000001,1.3666666666666667,6.7369347043815075,6.75,"[10.0, 20, 20, 10.0]","[10.428, 16.832, 9.8]",Sequência AE_2,A1
271,4,2,41,Vila Verde,0.28442327355844743,0.016301369700000002,1.5,1.1874,2.8666666666666667,5.8547913099251145,6.75,"[10.0, 20, 20, 20, 20]","[3.92, 3.37, 2.745, 1.839]",Sequência AE_2,A1
