,Simulação,Nó,Hora Inicio
5193,2,Nó de Monsanto,1973
5194,2,Nó de Monsanto,1973
5195,2,Nó de Monsanto,1973
5196,2,Nó Cruz das Oliveiras,1975
5197,2,Nó Cruz das Oliveiras,1980
5198,2,Nó Cruz das Oliveiras,1980
5199,2,Nó Cruz das Oliveiras,1980
5200,2,Nó Viaduto Duarte Pacheco,1982
5201,2,Nó Viaduto Duarte Pacheco,1982
5202,2,Nó Viaduto Duarte Pacheco,1984
5203,2,Nó Viaduto Duarte Pacheco,1999
5204,2,Nó Viaduto Duarte Pacheco,1999
5205,2,Nó Viaduto Duarte Pacheco,1999
5206,2,Nó Cruz das Oliveiras,2001
5207,2,Nó Cruz das Oliveiras,2006
5208,2,Nó Cruz das Oliveiras,2006
5209,2,Nó Cruz das Oliveiras,2006
5210,2,Nó de Monsanto,2008
5211,2,Nó de Monsanto,2022
5212,2,Nó de Monsanto,2022
5213,2,Nó de Monsanto,2022
5214,2,Nó de Miraflores (A5/IC17),2024
5215,2,Nó de Miraflores (A5/IC17),2034
5216,2,Nó de Miraflores (A5/IC17),2034
5217,2,Nó de Miraflores (A5/IC17),2034
5218,2,Nó de Linda-a-Velha,2036
5219,2,Nó de Linda-a-Velha,2049
5220,2,Nó de Linda-a-Velha,2049
5221,2,Nó de Linda-a-Velha,2049
5222,2,Nó Estádio Nacional,2051
5223,2,Nó Estádio Nacional,2079
5224,2,Nó Estádio Nacional,2079
5225,2,Nó Estádio Nacional,2079
5226,2,Nó de Oeiras,2083
5227,2,Nó de Oeiras,2092
5228,2,Nó de Oeiras,2092
5229,2,Nó de Oeiras,2092
5230,2,Nó de Carcavelos,2096
5231,2,Nó de Carcavelos,2096
5232,2,Nó de Carcavelos,2098
5233,2,Nó de Carcavelos,2098
5234,2,Nó de Oeiras,2102
5235,2,Nó de Oeiras,2102
5236,2,Nó Estádio Nacional,2106
5237,2,Nó Estádio Nacional,2106
5238,2,Nó de Linda-a-Velha,2108
5239,2,Nó de Linda-a-Velha,2108
5240,2,Nó de Miraflores (A5/IC17),2110
5241,2,Nó de Miraflores (A5/IC17),2110
5242,2,Nó de Monsanto,2112
5243,2,Nó de Monsanto,2112
5244,2,Nó Cruz das Oliveiras,2114
5245,2,Nó Cruz das Oliveiras,2114
5246,2,Nó Viaduto Duarte Pacheco,2116
5247,2,Nó Viaduto Duarte Pacheco,2116
5248,2,Nó Viaduto Duarte Pacheco,2118
5249,2,Nó Viaduto Duarte Pacheco,2118
5250,2,Nó Cruz das Oliveiras,2120
5251,2,Nó Cruz das Oliveiras,2120
5252,2,Nó de Monsanto,2122
5253,2,Nó de Monsanto,2122
5254,2,Nó de Miraflores (A5/IC17),2124
5255,2,Nó de Miraflores (A5/IC17),2124
5256,2,Nó de Linda-a-Velha,2126
5257,2,Nó de Linda-a-Velha,2126
5258,2,Nó Estádio Nacional,2128
5259,2,Nó Estádio Nacional,2128
5260,2,Nó de Oeiras,2132
5261,2,Nó de Oeiras,2132
5262,2,Nó de Carcavelos,2136
5263,2,Nó de Carcavelos,2136
5264,2,Nó de Carcavelos,2218
5265,2,Nó de Carcavelos,2248
5266,2,Nó de Carcavelos,2188
5267,2,Nó de Carcavelos,2248
5268,2,Nó de Carcavelos,2248
5269,2,Nó de Carcavelos,2278
5270,2,Nó de Carcavelos,2258
5271,2,Nó de Carcavelos,2278
5272,2,Nó de Carcavelos,2278
5273,2,Nó de Carcavelos,2308
5274,2,Nó de Carcavelos,2308
5275,2,Nó de Carcavelos,2308
5276,2,Nó de Carcavelos,2310
5277,2,Nó de Carcavelos,2340
5278,2,Nó de Carcavelos,2340
5279,2,Nó de Carcavelos,2340
5280,2,Nó de Carcavelos,0
5281,2,Nó de Carcavelos,0
5282,2,Nó de Carcavelos,1752
5283,2,Nó de Carcavelos,1765
5284,2,Nó de Carcavelos,1765
5285,2,Nó de Carcavelos,1765
5286,2,Nó de Oeiras,1887
5287,2,Nó de Oeiras,1896
5288,2,Nó de Oeiras,1896
5289,2,Nó de Oeiras,1896
5290,2,Nó Estádio Nacional,1944
5291,2,Nó Estádio Nacional,1972
5292,2,Nó Estádio Nacional,1972
5293,2,Nó Estádio Nacional,1972
5294,2,Nó de Linda-a-Velha,1974
5295,2,Nó de Linda-a-Velha,1987
5296,2,Nó de Linda-a-Velha,1987
5297,2,Nó de Linda-a-Velha,1987
5298,2,Nó de Miraflores (A5/IC17),1989
5299,2,Nó de Miraflores (A5/IC17),1999
5300,2,Nó de Miraflores (A5/IC17),1999
5301,2,Nó de Miraflores (A5/IC17),1999
5302,2,Nó de Monsanto,2001
5303,2,Nó de Monsanto,2015
5304,2,Nó de Monsanto,2015
5305,2,Nó de Monsanto,2015
5306,2,Nó Cruz das Oliveiras,2017
5307,2,Nó Cruz das Oliveiras,2022
5308,2,Nó Cruz das Oliveiras,2022
5309,2,Nó Cruz das Oliveiras,2022
5310,2,Nó Viaduto Duarte Pacheco,2024
5311,2,Nó Viaduto Duarte Pacheco,2024
5312,2,Nó Viaduto Duarte Pacheco,2026
5313,2,Nó Viaduto Duarte Pacheco,2041
5314,2,Nó Viaduto Duarte Pacheco,2041
5315,2,Nó Viaduto Duarte Pacheco,2041
5316,2,Nó Cruz das Oliveiras,2043
5317,2,Nó Cruz das Oliveiras,2048
5318,2,Nó Cruz das Oliveiras,2048
5319,2,Nó Cruz das Oliveiras,2048
5320,2,Nó de Monsanto,2050
5321,2,Nó de Monsanto,2064
5322,2,Nó de Monsanto,2064
5323,2,Nó de Monsanto,2064
5324,2,Nó de Miraflores (A5/IC17),2066
5325,2,Nó de Miraflores (A5/IC17),2076
5326,2,Nó de Miraflores (A5/IC17),2076
5327,2,Nó de Miraflores (A5/IC17),2076
5328,2,Nó de Linda-a-Velha,2078
5329,2,Nó de Linda-a-Velha,2091
5330,2,Nó de Linda-a-Velha,2091
5331,2,Nó de Linda-a-Velha,2091
5332,2,Nó Estádio Nacional,2093
5333,2,Nó Estádio Nacional,2121
5334,2,Nó Estádio Nacional,2121
5335,2,Nó Estádio Nacional,2121
5336,2,Nó de Oeiras,2125
5337,2,Nó de Oeiras,2134
5338,2,Nó de Oeiras,2134
5339,2,Nó de Oeiras,2134
5340,2,Nó de Carcavelos,2138
5341,2,Nó de Carcavelos,2138
5342,2,Nó de Carcavelos,2140
5343,2,Nó de Carcavelos,2140
5344,2,Nó de Oeiras,2144
5345,2,Nó de Oeiras,2144
5346,2,Nó Estádio Nacional,2148
5347,2,Nó Estádio Nacional,2148
5348,2,Nó de Linda-a-Velha,2150
5349,2,Nó de Linda-a-Velha,2150
5350,2,Nó de Miraflores (A5/IC17),2152
5351,2,Nó de Miraflores (A5/IC17),2152
5352,2,Nó de Monsanto,2154
5353,2,Nó de Monsanto,2154
5354,2,Nó Cruz das Oliveiras,2156
5355,2,Nó Cruz das Oliveiras,2156
5356,2,Nó Viaduto Duarte Pacheco,2158
5357,2,Nó Viaduto Duarte Pacheco,2158
5358,2,Nó Viaduto Duarte Pacheco,2160
5359,2,Nó Viaduto Duarte Pacheco,2160
5360,2,Nó Cruz das Oliveiras,2162
5361,2,Nó Cruz das Oliveiras,2162
5362,2,Nó de Monsanto,2164
5363,2,Nó de Monsanto,2164
5364,2,Nó de Miraflores (A5/IC17),2166
5365,2,Nó de Miraflores (A5/IC17),2166
5366,2,Nó de Linda-a-Velha,2168
5367,2,Nó de Linda-a-Velha,2168
5368,2,Nó Estádio Nacional,2170
5369,2,Nó Estádio Nacional,2170
5370,2,Nó de Oeiras,2174
5371,2,Nó de Oeiras,2174
5372,2,Nó de Carcavelos,2178
5373,2,Nó de Carcavelos,2178
5374,2,Nó de Carcavelos,2260
5375,2,Nó de Carcavelos,2290
5376,2,Nó de Carcavelos,2230
5377,2,Nó de Carcavelos,2290
5378,2,Nó de Carcavelos,2290
5379,2,Nó de Carcavelos,2320
5380,2,Nó de Carcavelos,2300
5381,2,Nó de Carcavelos,2320
5382,2,Nó de Carcavelos,2320
5383,2,Nó de Carcavelos,2350
5384,2,Nó de Carcavelos,2350
5385,2,Nó de Carcavelos,2350
5386,2,Nó de Carcavelos,2352
5387,2,Nó de Carcavelos,2382
5388,2,Nó de Carcavelos,2382
5389,2,Nó de Carcavelos,2382
5390,2,Nó de Carcavelos,0
5391,2,Nó de Carcavelos,0
5392,2,Nó de Carcavelos,1786
5393,2,Nó de Carcavelos,1799
5394,2,Nó de Carcavelos,1799
5395,2,Nó de Carcavelos,1799
5396,2,Nó de Oeiras,1921
5397,2,Nó de Oeiras,1930
5398,2,Nó de Oeiras,1930
5399,2,Nó de Oeiras,1930
5400,2,Nó Estádio Nacional,1978
5401,2,Nó Estádio Nacional,2006
5402,2,Nó Estádio Nacional,2006
5403,2,Nó Estádio Nacional,2006
5404,2,Nó de Linda-a-Velha,2008
5405,2,Nó de Linda-a-Velha,2021
5406,2,Nó de Linda-a-Velha,2021
5407,2,Nó de Linda-a-Velha,2021
5408,2,Nó de Miraflores (A5/IC17),2023
5409,2,Nó de Miraflores (A5/IC17),2033
5410,2,Nó de Miraflores (A5/IC17),2033
5411,2,Nó de Miraflores (A5/IC17),2033
5412,2,Nó de Monsanto,2035
5413,2,Nó de Monsanto,2049
5414,2,Nó de Monsanto,2049
5415,2,Nó de Monsanto,2049
5416,2,Nó Cruz das Oliveiras,2051
5417,2,Nó Cruz das Oliveiras,2056
5418,2,Nó Cruz das Oliveiras,2056
5419,2,Nó Cruz das Oliveiras,2056
5420,2,Nó Viaduto Duarte Pacheco,2058
5421,2,Nó Viaduto Duarte Pacheco,2058
5422,2,Nó Viaduto Duarte Pacheco,2060
5423,2,Nó Viaduto Duarte Pacheco,2075
5424,2,Nó Viaduto Duarte Pacheco,2075
5425,2,Nó Viaduto Duarte Pacheco,2075
5426,2,Nó Cruz das Oliveiras,2077
5427,2,Nó Cruz das Oliveiras,2082
5428,2,Nó Cruz das Oliveiras,2082
5429,2,Nó Cruz das Oliveiras,2082
5430,2,Nó de Monsanto,2084
5431,2,Nó de Monsanto,2098
5432,2,Nó de Monsanto,2098
5433,2,Nó de Monsanto,2098
5434,2,Nó de Miraflores (A5/IC17),2100
5435,2,Nó de Miraflores (A5/IC17),2110
5436,2,Nó de Miraflores (A5/IC17),2110
5437,2,Nó de Miraflores (A5/IC17),2110
5438,2,Nó de Linda-a-Velha,2112
5439,2,Nó de Linda-a-Velha,2125
5440,2,Nó de Linda-a-Velha,2125
5441,2,Nó de Linda-a-Velha,2125
5442,2,Nó Estádio Nacional,2127
5443,2,Nó Estádio Nacional,2155
5444,2,Nó Estádio Nacional,2155
5445,2,Nó Estádio Nacional,2155
5446,2,Nó de Oeiras,2159
5447,2,Nó de Oeiras,2168
5448,2,Nó de Oeiras,2168
5449,2,Nó de Oeiras,2168
5450,2,Nó de Carcavelos,2172
5451,2,Nó de Carcavelos,2172
5452,2,Nó de Carcavelos,2174
5453,2,Nó de Carcavelos,2174
5454,2,Nó de Oeiras,2178
5455,2,Nó de Oeiras,2178
5456,2,Nó Estádio Nacional,2182
5457,2,Nó Estádio Nacional,2182
5458,2,Nó de Linda-a-Velha,2184
5459,2,Nó de Linda-a-Velha,2184
5460,2,Nó de Miraflores (A5/IC17),2186
5461,2,Nó de Miraflores (A5/IC17),2186
5462,2,Nó de Monsanto,2188
5463,2,Nó de Monsanto,2188
5464,2,Nó Cruz das Oliveiras,2190
5465,2,Nó Cruz das Oliveiras,2190
5466,2,Nó Viaduto Duarte Pacheco,2192
5467,2,Nó Viaduto Duarte Pacheco,2192
5468,2,Nó Viaduto Duarte Pacheco,2194
5469,2,Nó Viaduto Duarte Pacheco,2194
5470,2,Nó Cruz das Oliveiras,2196
5471,2,Nó Cruz das Oliveiras,2196
5472,2,Nó de Monsanto,2198
5473,2,Nó de Monsanto,2198
5474,2,Nó de Miraflores (A5/IC17),2200
5475,2,Nó de Miraflores (A5/IC17),2200
5476,2,Nó de Linda-a-Velha,2202
5477,2,Nó de Linda-a-Velha,2202
5478,2,Nó Estádio Nacional,2204
5479,2,Nó Estádio Nacional,2204
5480,2,Nó de Oeiras,2208
5481,2,Nó de Oeiras,2208
5482,2,Nó de Carcavelos,2212
5483,2,Nó de Carcavelos,2212
5484,2,Nó de Carcavelos,2294
5485,2,Nó de Carcavelos,2324
5486,2,Nó de Carcavelos,2264
5487,2,Nó de Carcavelos,2324
5488,2,Nó de Carcavelos,2324
5489,2,Nó de Carcavelos,2354
5490,2,Nó de Carcavelos,2334
5491,2,Nó de Carcavelos,2354
5492,2,Nó de Carcavelos,2354
5493,2,Nó de Carcavelos,2384
5494,2,Nó de Carcavelos,2384
5495,2,Nó de Carcavelos,2384
5496,2,Nó de Carcavelos,2386
5497,2,Nó de Carcavelos,2416
5498,2,Nó de Carcavelos,2416
5499,2,Nó de Carcavelos,2416
5500,2,Nó de Carcavelos,0
5501,2,Nó de Carcavelos,0
5502,2,Nó de Carcavelos,1832
5503,2,Nó de Carcavelos,1845
5504,2,Nó de Carcavelos,1845
5505,2,Nó de Carcavelos,1845
5506,2,Nó de Oeiras,1967
5507,2,Nó de Oeiras,1976
5508,2,Nó de Oeiras,1976
5509,2,Nó de Oeiras,1976
5510,2,Nó Estádio Nacional,2024
5511,2,Nó Estádio Nacional,2052
5512,2,Nó Estádio Nacional,2052
5513,2,Nó Estádio Nacional,2052
5514,2,Nó de Linda-a-Velha,2054
5515,2,Nó de Linda-a-Velha,2067
5516,2,Nó de Linda-a-Velha,2067
5517,2,Nó de Linda-a-Velha,2067
5518,2,Nó de Miraflores (A5/IC17),2069
5519,2,Nó de Miraflores (A5/IC17),2079
5520,2,Nó de Miraflores (A5/IC17),2079
5521,2,Nó de Miraflores (A5/IC17),2079
5522,2,Nó de Monsanto,2081
5523,2,Nó de Monsanto,2095
5524,2,Nó de Monsanto,2095
5525,2,Nó de Monsanto,2095
5526,2,Nó Cruz das Oliveiras,2097
5527,2,Nó Cruz das Oliveiras,2102
5528,2,Nó Cruz das Oliveiras,2102
5529,2,Nó Cruz das Oliveiras,2102
5530,2,Nó Viaduto Duarte Pacheco,2104
5531,2,Nó Viaduto Duarte Pacheco,2104
5532,2,Nó Viaduto Duarte Pacheco,2106
5533,2,Nó Viaduto Duarte Pacheco,2121
5534,2,Nó Viaduto Duarte Pacheco,2121
5535,2,Nó Viaduto Duarte Pacheco,2121
5536,2,Nó Cruz das Oliveiras,2123
5537,2,Nó Cruz das Oliveiras,2128
5538,2,Nó Cruz das Oliveiras,2128
5539,2,Nó Cruz das Oliveiras,2128
5540,2,Nó de Monsanto,2130
5541,2,Nó de Monsanto,2144
5542,2,Nó de Monsanto,2144
5543,2,Nó de Monsanto,2144
5544,2,Nó de Miraflores (A5/IC17),2146
5545,2,Nó de Miraflores (A5/IC17),2156
5546,2,Nó de Miraflores (A5/IC17),2156
5547,2,Nó de Miraflores (A5/IC17),2156
5548,2,Nó de Linda-a-Velha,2158
5549,2,Nó de Linda-a-Velha,2171
5550,2,Nó de Linda-a-Velha,2171
5551,2,Nó de Linda-a-Velha,2171
5552,2,Nó Estádio Nacional,2173
5553,2,Nó Estádio Nacional,2201
5554,2,Nó Estádio Nacional,2201
5555,2,Nó Estádio Nacional,2201
5556,2,Nó de Oeiras,2205
5557,2,Nó de Oeiras,2214
5558,2,Nó de Oeiras,2214
5559,2,Nó de Oeiras,2214
5560,2,Nó de Carcavelos,2218
5561,2,Nó de Carcavelos,2218
5562,2,Nó de Carcavelos,2220
5563,2,Nó de Carcavelos,2220
5564,2,Nó de Oeiras,2224
5565,2,Nó de Oeiras,2224
5566,2,Nó Estádio Nacional,2228
5567,2,Nó Estádio Nacional,2228
5568,2,Nó de Linda-a-Velha,2230
5569,2,Nó de Linda-a-Velha,2230
5570,2,Nó de Miraflores (A5/IC17),2232
5571,2,Nó de Miraflores (A5/IC17),2232
5572,2,Nó de Monsanto,2234
5573,2,Nó de Monsanto,2234
5574,2,Nó Cruz das Oliveiras,2236
5575,2,Nó Cruz das Oliveiras,2236
5576,2,Nó Viaduto Duarte Pacheco,2238
5577,2,Nó Viaduto Duarte Pacheco,2238
5578,2,Nó Viaduto Duarte Pacheco,2240
5579,2,Nó Viaduto Duarte Pacheco,2240
5580,2,Nó Cruz das Oliveiras,2242
5581,2,Nó Cruz das Oliveiras,2242
5582,2,Nó de Monsanto,2244
5583,2,Nó de Monsanto,2244
5584,2,Nó de Miraflores (A5/IC17),2246
5585,2,Nó de Miraflores (A5/IC17),2246
5586,2,Nó de Linda-a-Velha,2248
5587,2,Nó de Linda-a-Velha,2248
5588,2,Nó Estádio Nacional,2250
5589,2,Nó Estádio Nacional,2250
5590,2,Nó de Oeiras,2254
5591,2,Nó de Oeiras,2254
5592,2,Nó de Carcavelos,2258
5593,2,Nó de Carcavelos,2258
5594,2,Nó de Carcavelos,2340
5595,2,Nó de Carcavelos,2370
5596,2,Nó de Carcavelos,2310
5597,2,Nó de Carcavelos,2370
5598,2,Nó de Carcavelos,2370
5599,2,Nó de Carcavelos,2400
5600,2,Nó de Carcavelos,2380
5601,2,Nó de Carcavelos,2400
5602,2,Nó de Carcavelos,2400
5603,2,Nó de Carcavelos,2430
5604,2,Nó de Carcavelos,2430
5605,2,Nó de Carcavelos,2430
5606,2,Nó de Carcavelos,2432
5607,2,Nó de Carcavelos,2462
5608,2,Nó de Carcavelos,2462
5609,2,Nó de Carcavelos,2462
5610,2,Nó de Carcavelos,0
5611,2,Nó de Carcavelos,0
5612,2,Nó de Carcavelos,1864
5613,2,Nó de Carcavelos,1877
5614,2,Nó de Carcavelos,1877
5615,2,Nó de Carcavelos,1877
5616,2,Nó de Oeiras,1999
5617,2,Nó de Oeiras,2008
5618,2,Nó de Oeiras,2008
5619,2,Nó de Oeiras,2008
5620,2,Nó Estádio Nacional,2056
5621,2,Nó Estádio Nacional,2084
5622,2,Nó Estádio Nacional,2084
5623,2,Nó Estádio Nacional,2084
5624,2,Nó de Linda-a-Velha,2086
5625,2,Nó de Linda-a-Velha,2099
5626,2,Nó de Linda-a-Velha,2099
5627,2,Nó de Linda-a-Velha,2099
5628,2,Nó de Miraflores (A5/IC17),2101
5629,2,Nó de Miraflores (A5/IC17),2111
5630,2,Nó de Miraflores (A5/IC17),2111
5631,2,Nó de Miraflores (A5/IC17),2111
5632,2,Nó de Monsanto,2113
5633,2,Nó de Monsanto,2127
5634,2,Nó de Monsanto,2127
5635,2,Nó de Monsanto,2127
5636,2,Nó Cruz das Oliveiras,2129
5637,2,Nó Cruz das Oliveiras,2134
5638,2,Nó Cruz das Oliveiras,2134
5639,2,Nó Cruz das Oliveiras,2134
5640,2,Nó Viaduto Duarte Pacheco,2136
5641,2,Nó Viaduto Duarte Pacheco,2136
5642,2,Nó Viaduto Duarte Pacheco,2138
5643,2,Nó Viaduto Duarte Pacheco,2153
5644,2,Nó Viaduto Duarte Pacheco,2153
5645,2,Nó Viaduto Duarte Pacheco,2153
5646,2,Nó Cruz das Oliveiras,2155
5647,2,Nó Cruz das Oliveiras,2160
5648,2,Nó Cruz das Oliveiras,2160
5649,2,Nó Cruz das Oliveiras,2160
5650,2,Nó de Monsanto,2162
5651,2,Nó de Monsanto,2176
5652,2,Nó de Monsanto,2176
5653,2,Nó de Monsanto,2176
5654,2,Nó de Miraflores (A5/IC17),2178
5655,2,Nó de Miraflores (A5/IC17),2188
5656,2,Nó de Miraflores (A5/IC17),2188
5657,2,Nó de Miraflores (A5/IC17),2188
5658,2,Nó de Linda-a-Velha,2190
5659,2,Nó de Linda-a-Velha,2203
5660,2,Nó de Linda-a-Velha,2203
5661,2,Nó de Linda-a-Velha,2203
5662,2,Nó Estádio Nacional,2205
5663,2,Nó Estádio Nacional,2233
5664,2,Nó Estádio Nacional,2233
5665,2,Nó Estádio Nacional,2233
5666,2,Nó de Oeiras,2237
5667,2,Nó de Oeiras,2246
5668,2,Nó de Oeiras,2246
5669,2,Nó de Oeiras,2246
5670,2,Nó de Carcavelos,2250
5671,2,Nó de Carcavelos,2250
5672,2,Nó de Carcavelos,2252
5673,2,Nó de Carcavelos,2252
5674,2,Nó de Oeiras,2256
5675,2,Nó de Oeiras,2256
5676,2,Nó Estádio Nacional,2260
5677,2,Nó Estádio Nacional,2260
5678,2,Nó de Linda-a-Velha,2262
5679,2,Nó de Linda-a-Velha,2262
5680,2,Nó de Miraflores (A5/IC17),2264
5681,2,Nó de Miraflores (A5/IC17),2264
5682,2,Nó de Monsanto,2266
5683,2,Nó de Monsanto,2266
5684,2,Nó Cruz das Oliveiras,2268
5685,2,Nó Cruz das Oliveiras,2268
5686,2,Nó Viaduto Duarte Pacheco,2270
5687,2,Nó Viaduto Duarte Pacheco,2270
5688,2,Nó Viaduto Duarte Pacheco,2272
5689,2,Nó Viaduto Duarte Pacheco,2272
5690,2,Nó Cruz das Oliveiras,2274
5691,2,Nó Cruz das Oliveiras,2274
5692,2,Nó de Monsanto,2276
5693,2,Nó de Monsanto,2276
5694,2,Nó de Miraflores (A5/IC17),2278
5695,2,Nó de Miraflores (A5/IC17),2278
5696,2,Nó de Linda-a-Velha,2280
5697,2,Nó de Linda-a-Velha,2280
5698,2,Nó Estádio Nacional,2282
5699,2,Nó Estádio Nacional,2282
5700,2,Nó de Oeiras,2286
5701,2,Nó de Oeiras,2286
5702,2,Nó de Carcavelos,2290
5703,2,Nó de Carcavelos,2290
5704,2,Nó de Carcavelos,2372
5705,2,Nó de Carcavelos,2402
5706,2,Nó de Carcavelos,2342
5707,2,Nó de Carcavelos,2402
5708,2,Nó de Carcavelos,2402
5709,2,Nó de Carcavelos,2432
5710,2,Nó de Carcavelos,2412
5711,2,Nó de Carcavelos,2432
5712,2,Nó de Carcavelos,2432
5713,2,Nó de Carcavelos,2462
5714,2,Nó de Carcavelos,2462
5715,2,Nó de Carcavelos,2462
5716,2,Nó de Carcavelos,2464
5717,2,Nó de Carcavelos,2494
5718,2,Nó de Carcavelos,2494
5719,2,Nó de Carcavelos,2494
5720,2,Nó de Carcavelos,0
5721,2,Nó de Carcavelos,0
5722,2,Nó de Carcavelos,1912
5723,2,Nó de Carcavelos,1925
5724,2,Nó de Carcavelos,1925
5725,2,Nó de Carcavelos,1925
5726,2,Nó de Oeiras,2047
5727,2,Nó de Oeiras,2056
5728,2,Nó de Oeiras,2056
5729,2,Nó de Oeiras,2056
5730,2,Nó Estádio Nacional,2104
5731,2,Nó Estádio Nacional,2132
5732,2,Nó Estádio Nacional,2132
5733,2,Nó Estádio Nacional,2132
5734,2,Nó de Linda-a-Velha,2134
5735,2,Nó de Linda-a-Velha,2147
5736,2,Nó de Linda-a-Velha,2147
5737,2,Nó de Linda-a-Velha,2147
5738,2,Nó de Miraflores (A5/IC17),2149
5739,2,Nó de Miraflores (A5/IC17),2159
5740,2,Nó de Miraflores (A5/IC17),2159
5741,2,Nó de Miraflores (A5/IC17),2159
5742,2,Nó de Monsanto,2161
5743,2,Nó de Monsanto,2175
5744,2,Nó de Monsanto,2175
5745,2,Nó de Monsanto,2175
5746,2,Nó Cruz das Oliveiras,2177
5747,2,Nó Cruz das Oliveiras,2182
5748,2,Nó Cruz das Oliveiras,2182
5749,2,Nó Cruz das Oliveiras,2182
5750,2,Nó Viaduto Duarte Pacheco,2184
5751,2,Nó Viaduto Duarte Pacheco,2184
5752,2,Nó Viaduto Duarte Pacheco,2186
5753,2,Nó Viaduto Duarte Pacheco,2201
5754,2,Nó Viaduto Duarte Pacheco,2201
5755,2,Nó Viaduto Duarte Pacheco,2201
5756,2,Nó Cruz das Oliveiras,2203
5757,2,Nó Cruz das Oliveiras,2208
5758,2,Nó Cruz das Oliveiras,2208
5759,2,Nó Cruz das Oliveiras,2208
5760,2,Nó de Monsanto,2210
5761,2,Nó de Monsanto,2224
5762,2,Nó de Monsanto,2224
5763,2,Nó de Monsanto,2224
5764,2,Nó de Miraflores (A5/IC17),2226
5765,2,Nó de Miraflores (A5/IC17),2236
5766,2,Nó de Miraflores (A5/IC17),2236
5767,2,Nó de Miraflores (A5/IC17),2236
5768,2,Nó de Linda-a-Velha,2238
5769,2,Nó de Linda-a-Velha,2251
5770,2,Nó de Linda-a-Velha,2251
5771,2,Nó de Linda-a-Velha,2251
5772,2,Nó Estádio Nacional,2253
5773,2,Nó Estádio Nacional,2281
5774,2,Nó Estádio Nacional,2281
5775,2,Nó Estádio Nacional,2281
5776,2,Nó de Oeiras,2285
5777,2,Nó de Oeiras,2294
5778,2,Nó de Oeiras,2294
5779,2,Nó de Oeiras,2294
5780,2,Nó de Carcavelos,2298
5781,2,Nó de Carcavelos,2298
5782,2,Nó de Carcavelos,2300
5783,2,Nó de Carcavelos,2300
5784,2,Nó de Oeiras,2304
5785,2,Nó de Oeiras,2304
5786,2,Nó Estádio Nacional,2308
5787,2,Nó Estádio Nacional,2308
5788,2,Nó de Linda-a-Velha,2310
5789,2,Nó de Linda-a-Velha,2310
5790,2,Nó de Miraflores (A5/IC17),2312
5791,2,Nó de Miraflores (A5/IC17),2312
5792,2,Nó de Monsanto,2314
5793,2,Nó de Monsanto,2314
5794,2,Nó Cruz das Oliveiras,2316
5795,2,Nó Cruz das Oliveiras,2316
5796,2,Nó Viaduto Duarte Pacheco,2318
5797,2,Nó Viaduto Duarte Pacheco,2318
5798,2,Nó Viaduto Duarte Pacheco,2320
5799,2,Nó Viaduto Duarte Pacheco,2320
5800,2,Nó Cruz das Oliveiras,2322
5801,2,Nó Cruz das Oliveiras,2322
5802,2,Nó de Monsanto,2324
5803,2,Nó de Monsanto,2324
5804,2,Nó de Miraflores (A5/IC17),2326
5805,2,Nó de Miraflores (A5/IC17),2326
5806,2,Nó de Linda-a-Velha,2328
5807,2,Nó de Linda-a-Velha,2328
5808,2,Nó Estádio Nacional,2330
5809,2,Nó Estádio Nacional,2330
5810,2,Nó de Oeiras,2334
5811,2,Nó de Oeiras,2334
5812,2,Nó de Carcavelos,2338
5813,2,Nó de Carcavelos,2338
5814,2,Nó de Carcavelos,2420
5815,2,Nó de Carcavelos,2450
5816,2,Nó de Carcavelos,2390
5817,2,Nó de Carcavelos,2450
5818,2,Nó de Carcavelos,2450
5819,2,Nó de Carcavelos,2480
5820,2,Nó de Carcavelos,2460
5821,2,Nó de Carcavelos,2480
5822,2,Nó de Carcavelos,2480
5823,2,Nó de Carcavelos,2510
5824,2,Nó de Carcavelos,2510
5825,2,Nó de Carcavelos,2510
5826,2,Nó de Carcavelos,2512
5827,2,Nó de Carcavelos,2542
5828,2,Nó de Carcavelos,2542
5829,2,Nó de Carcavelos,2542
5830,2,Nó de Carcavelos,0
5831,2,Nó de Carcavelos,0
5832,2,Nó de Carcavelos,1944
5833,2,Nó de Carcavelos,1957
5834,2,Nó de Carcavelos,1957
5835,2,Nó de Carcavelos,1957
5836,2,Nó de Oeiras,2079
5837,2,Nó de Oeiras,2088
5838,2,Nó de Oeiras,2088
5839,2,Nó de Oeiras,2088
5840,2,Nó Estádio Nacional,2136
5841,2,Nó Estádio Nacional,2164
5842,2,Nó Estádio Nacional,2164
5843,2,Nó Estádio Nacional,2164
5844,2,Nó de Linda-a-Velha,2166
5845,2,Nó de Linda-a-Velha,2179
5846,2,Nó de Linda-a-Velha,2179
5847,2,Nó de Linda-a-Velha,2179
5848,2,Nó de Miraflores (A5/IC17),2181
5849,2,Nó de Miraflores (A5/IC17),2191
5850,2,Nó de Miraflores (A5/IC17),2191
5851,2,Nó de Miraflores (A5/IC17),2191
5852,2,Nó de Monsanto,2193
5853,2,Nó de Monsanto,2207
5854,2,Nó de Monsanto,2207
5855,2,Nó de Monsanto,2207
5856,2,Nó Cruz das Oliveiras,2209
5857,2,Nó Cruz das Oliveiras,2214
5858,2,Nó Cruz das Oliveiras,2214
5859,2,Nó Cruz das Oliveiras,2214
